file_path,scansionato_riga_per_riga,corruzioni_trovate,patch_applicata,note
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/developers/contribute/report-a-bug.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/developers/contribute/report-a-docs-issue.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/developers/contribute/request-a-change.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/developers/explanation/adr-agnostic-universalism.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/developers/explanation/adr-bilingual-structural.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/developers/explanation/adr-cross-instance-allowlist.mdx",Y,6,Y,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/developers/explanation/adr-decentralized-cli.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/developers/explanation/adr-discovery.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/developers/explanation/adr-lint-source.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/developers/explanation/adr-parallel-early-termination.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/developers/explanation/adr-path-sovereignty.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/developers/explanation/adr-regex-acl.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/developers/explanation/adr-unified-perimeter.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/developers/explanation/adr-vault.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/developers/explanation/architecture-gaps.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/developers/explanation/sovereign-verification-model.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/developers/governance/evolution_policy.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/developers/governance/exit_strategy.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/developers/governance/index.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/developers/governance/licensing.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/developers/governance/technical-debt.mdx",Y,1,N,"Possibile storico o fuori-scope: richiede review manuale"
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/developers/how-to/implement-adapter.mdx",Y,2,Y,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/developers/how-to/release-governance-protocol.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/developers/how-to/write-plugin.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/developers/index.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/developers/reference/adapter-api.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/developers/reference/supply-chain-assurance-profile.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/developers/reference/zenzic-style.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/developers/tutorials/adapter-examples.mdx",Y,7,N,"Possibile storico o fuori-scope: richiede review manuale"
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/community/brand-kit.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/community/faqs.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/community/index.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/community/license.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/explanation/architecture.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/explanation/discovery.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/explanation/ecosystem.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/explanation/github-action-internals.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/explanation/health-metrics.mdx",Y,4,Y,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/explanation/mineral-path.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/explanation/privacy-gate.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/explanation/structural-integrity.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/explanation/the-zenzic-trinity.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/explanation/why-zenzic.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/how-to/add-badges.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/how-to/add-custom-rules.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/how-to/configuration-strategy.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/how-to/configure-adapter.mdx",Y,1,N,"Possibile storico o fuori-scope: richiede review manuale"
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/how-to/configure-ci-cd.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/how-to/configure-privacy-gate.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/how-to/configure-social-metadata.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/how-to/handle-technical-debt.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/how-to/install.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/how-to/manage-cross-site-links.mdx",Y,2,Y,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/how-to/migrate-engines.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/how-to/workflow-integration.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/index.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/reference/advanced-features.mdx",Y,10,Y,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/reference/api-json.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/reference/brand-system.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/reference/checks.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/reference/cli.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/reference/configuration-reference.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/reference/configuration.mdx",Y,4,N,"Possibile storico o fuori-scope: richiede review manuale"
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/reference/engines.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/reference/finding-codes.mdx",Y,2,Y,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/reference/glossary.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/reference/index.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/reference/scoring-algorithm.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/reference/suppression-policy.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/reference/zenzic-action.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/tutorials/examples.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/docs/tutorials/first-audit.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs-developers/current/contribute/index.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs-developers/current/contribute/pull-requests.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs-developers/current/contribute/report-a-bug.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs-developers/current/contribute/report-a-docs-issue.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs-developers/current/contribute/request-a-change.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs-developers/current/explanation/adr-agnostic-universalism.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs-developers/current/explanation/adr-bilingual-structural.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs-developers/current/explanation/adr-cross-instance-allowlist.mdx",Y,7,Y,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs-developers/current/explanation/adr-decentralized-cli.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs-developers/current/explanation/adr-discovery.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs-developers/current/explanation/adr-lint-source.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs-developers/current/explanation/adr-parallel-early-termination.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs-developers/current/explanation/adr-path-sovereignty.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs-developers/current/explanation/adr-regex-acl.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs-developers/current/explanation/adr-unified-perimeter.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs-developers/current/explanation/adr-vault.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs-developers/current/explanation/architecture-gaps.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs-developers/current/explanation/sovereign-verification-model.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs-developers/current/governance/evolution_policy.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs-developers/current/governance/exit_strategy.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs-developers/current/governance/index.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs-developers/current/governance/licensing.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs-developers/current/governance/technical-debt.mdx",Y,1,N,"Possibile storico o fuori-scope: richiede review manuale"
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs-developers/current/how-to/implement-adapter.mdx",Y,1,Y,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs-developers/current/how-to/release-governance-protocol.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs-developers/current/how-to/write-plugin.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs-developers/current/index.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs-developers/current/reference/adapter-api.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs-developers/current/reference/supply-chain-assurance-profile.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs-developers/current/reference/zenzic-style.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs-developers/current/tutorials/adapter-examples.mdx",Y,7,N,"Possibile storico o fuori-scope: richiede review manuale"
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/community/brand-kit.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/community/faqs.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/community/index.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/community/license.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/explanation/architecture.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/explanation/discovery.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/explanation/ecosystem.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/explanation/github-action-internals.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/explanation/health-metrics.mdx",Y,4,Y,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/explanation/mineral-path.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/explanation/privacy-gate.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/explanation/structural-integrity.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/explanation/the-zenzic-trinity.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/explanation/why-zenzic.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/how-to/add-badges.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/how-to/add-custom-rules.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/how-to/configuration-strategy.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/how-to/configure-adapter.mdx",Y,1,N,"Possibile storico o fuori-scope: richiede review manuale"
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/how-to/configure-ci-cd.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/how-to/configure-privacy-gate.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/how-to/configure-social-metadata.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/how-to/handle-technical-debt.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/how-to/install.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/how-to/manage-cross-site-links.mdx",Y,2,Y,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/how-to/migrate-engines.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/how-to/workflow-integration.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/index.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/reference/advanced-features.mdx",Y,10,Y,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/reference/api-json.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/reference/brand-system.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/reference/checks.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/reference/cli.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/reference/configuration-reference.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/reference/configuration.mdx",Y,4,N,"Possibile storico o fuori-scope: richiede review manuale"
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/reference/engines.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/reference/finding-codes.mdx",Y,2,Y,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/reference/glossary.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/reference/index.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/reference/scoring-algorithm.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/reference/suppression-policy.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/reference/zenzic-action.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/tutorials/examples.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-doc/i18n/it/docusaurus-plugin-content-docs/current/tutorials/first-audit.mdx",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-action/.github/ISSUE_TEMPLATE/gate-bypass-postmortem.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-action/.github/PULL_REQUEST_TEMPLATE.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-action/CHANGELOG.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-action/CONTRIBUTING.it.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-action/CONTRIBUTING.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-action/README.it.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-action/README.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-action/RELEASE.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/zenzic-action/SECURITY.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/structum-core/.github/ISSUE_TEMPLATE/gate-bypass-postmortem.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/structum-core/.github/PULL_REQUEST_TEMPLATE.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/structum-core/CHANGELOG.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/structum-core/CONTRIBUTING.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/structum-core/README.it.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/structum-core/README.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/structum-core/RELEASE.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/structum-core/ROADMAP.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/structum-core/SECURITY.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/structum-core/docs/explanation/architecture.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/structum-core/docs/explanation/vrm-design.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/structum-core/docs/how-to/configure-sources.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/structum-core/docs/how-to/run-mcp-server.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/structum-core/docs/index.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/structum-core/docs/manifesto/sovereign-memory-architecture.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/structum-core/docs/reference/cli.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/structum-core/docs/reference/mcp-tools.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/structum-core/docs/reference/vrm-frontmatter.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/structum-core/docs/tutorials/getting-started.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/openclaude/.github/ISSUE_TEMPLATE/bug_report.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/openclaude/.github/ISSUE_TEMPLATE/feature_request.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/openclaude/.github/pull_request_template.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/openclaude/ANDROID_INSTALL.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/openclaude/CHANGELOG.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/openclaude/CODE_OF_CONDUCT.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/openclaude/CONTRIBUTING.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/openclaude/PLAYBOOK.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/openclaude/README.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/openclaude/SECURITY.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/openclaude/docs/advanced-setup.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/openclaude/docs/architecture/integrations.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/openclaude/docs/hook-chains.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/openclaude/docs/integrations/common-pitfalls.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/openclaude/docs/integrations/glossary.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/openclaude/docs/integrations/how-to/add-anthropic-proxy.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/openclaude/docs/integrations/how-to/add-gateway.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/openclaude/docs/integrations/how-to/add-model.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/openclaude/docs/integrations/how-to/add-usage-support.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/openclaude/docs/integrations/how-to/add-vendor.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/openclaude/docs/integrations/overview.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/openclaude/docs/integrations/reference-samples.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/openclaude/docs/litellm-setup.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/openclaude/docs/non-technical-setup.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/openclaude/docs/quick-start-mac-linux.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/openclaude/docs/quick-start-windows.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/openclaude/src/tools/WebSearchTool/README_SEARCH_PROVIDERS.md",Y,0,N,""
"/home/pythonwoods/dev/PythonSandbox/openclaude/vscode-extension/openclaude-vscode/README.md",Y,0,N,""
